booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,meal_plan_1,meal_plan_2,no_meal_plan,required_car_parking_space,room_type_1,room_type_2,room_type_3,room_type_4,room_type_5,room_type_6,lead_time,arrival_year,arrival_month,arrival_day,Aviation,Complementary,Corporate,Offline,Online,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,canceled
INN02720,2,0,1,2,1,0,0,0,1,0,0,0,0,0,73,2017,11,27,0,0,0,0,1,0,0,0,79.2,2,0
INN02750,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2017,10,21,0,0,0,0,1,0,0,0,0,0,0
INN02755,3,0,1,1,1,0,0,0,0,0,0,1,0,0,65,2018,7,23,0,0,0,0,1,0,0,0,137.7,2,0
INN02762,2,0,1,2,1,0,0,0,1,0,0,0,0,0,59,2018,11,14,0,0,0,1,0,0,0,0,75,1,0
INN02765,1,0,1,3,0,0,1,0,1,0,0,0,0,0,31,2018,3,7,0,0,0,0,1,0,0,0,67.6,1,0
INN02769,2,0,1,3,1,0,0,0,1,0,0,0,0,0,113,2018,4,4,0,0,0,0,1,0,0,0,63.49,2,0
INN02790,2,1,2,2,1,0,0,0,1,0,0,0,0,0,94,2018,9,3,0,0,0,1,0,0,0,0,102.68,0,0
INN02796,2,0,0,2,1,0,0,0,1,0,0,0,0,0,79,2017,11,13,0,0,0,1,0,0,0,0,75,0,0
INN02797,2,0,0,4,1,0,0,0,0,0,0,1,0,0,101,2018,5,25,0,0,0,0,1,0,0,0,132.6,0,0
INN02828,2,0,2,2,1,0,0,0,1,0,0,0,0,0,9,2018,10,29,0,0,0,0,1,0,0,0,137.63,1,0
INN02830,2,0,0,3,1,0,0,0,1,0,0,0,0,0,193,2018,9,29,0,0,0,0,1,0,0,0,93.09,1,1
INN02846,3,0,0,3,1,0,0,0,0,0,0,1,0,0,198,2018,9,22,0,0,0,0,1,0,0,0,159.3,3,0
INN02849,2,0,0,5,1,0,0,0,1,0,0,0,0,0,92,2017,10,6,0,0,0,0,1,0,0,0,89.25,1,0
INN02850,2,0,1,2,0,0,0,0,1,0,0,0,0,0,38,2018,9,9,0,0,0,0,1,0,0,0,170.1,1,0
INN02874,0,2,0,1,1,0,0,0,0,1,0,0,0,0,9,2018,12,10,0,1,0,0,0,0,0,0,0,1,0
INN02904,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2017,11,2,0,0,0,0,1,0,0,0,104,1,0
INN02910,2,0,0,2,1,0,0,0,0,0,0,1,0,0,36,2018,6,29,0,0,0,0,1,0,0,0,133.1,0,0
INN02912,2,0,0,2,0,0,0,0,1,0,0,0,0,0,39,2017,8,14,0,0,0,1,0,0,0,0,101.5,0,0
INN02913,2,0,1,2,1,0,0,0,0,0,0,1,0,0,89,2018,3,25,0,0,0,0,1,0,0,0,105.3,1,1
INN02958,3,0,1,2,1,0,0,0,0,0,0,1,0,0,46,2018,9,2,0,0,0,0,1,0,0,0,142.2,0,0
INN02971,2,1,1,3,0,0,1,0,1,0,0,0,0,0,27,2018,3,21,0,0,0,1,0,0,0,0,62.8,0,0
INN02980,2,0,2,4,0,0,1,0,1,0,0,0,0,0,79,2018,6,16,0,0,0,0,1,0,0,0,120.6,0,0
INN02992,2,0,0,2,0,0,1,0,1,0,0,0,0,0,6,2018,2,26,0,0,0,0,1,0,0,0,79,0,1
INN02995,2,0,0,3,1,0,0,0,1,0,0,0,0,0,43,2018,11,1,0,0,0,1,0,0,0,0,75,0,0
INN03008,2,0,0,3,1,0,0,0,1,0,0,0,0,0,193,2017,10,15,0,0,0,0,1,0,0,0,65,0,1
INN03015,2,0,1,2,1,0,0,0,1,0,0,0,0,0,273,2018,9,30,0,0,0,0,1,0,0,0,106.2,0,1
INN03029,2,0,2,3,1,0,0,0,1,0,0,0,0,0,50,2017,10,18,0,0,0,0,1,0,0,0,94.5,1,0
INN03046,3,0,0,3,1,0,0,0,1,0,0,0,0,0,12,2017,8,5,0,0,1,0,0,0,0,0,90,0,0
INN03059,2,0,0,1,0,0,1,0,1,0,0,0,0,0,31,2018,4,14,0,0,0,0,1,0,0,0,94.5,0,1
INN03062,2,0,1,1,0,0,1,0,1,0,0,0,0,0,125,2018,12,26,0,0,0,0,1,0,0,0,79.2,1,1
INN03063,2,0,2,3,1,0,0,0,0,0,0,1,0,0,1,2018,1,8,0,0,0,0,1,0,0,0,59.75,0,0
INN03069,2,2,1,0,1,0,0,0,0,0,0,0,0,1,5,2018,12,4,0,0,0,0,1,0,0,0,156.6,0,0
INN03072,3,0,0,1,1,0,0,0,0,0,0,1,0,0,68,2018,4,21,0,0,0,0,1,0,0,0,137.7,1,1
INN03075,2,0,0,1,0,0,1,0,1,0,0,0,0,0,9,2017,11,7,0,0,0,0,1,0,0,0,76,1,0
INN03098,2,0,0,1,1,0,0,0,1,0,0,0,0,0,9,2018,1,19,0,0,0,0,1,0,0,0,80.3,1,0
INN03103,2,0,0,2,0,0,0,0,1,0,0,0,0,0,74,2017,9,18,0,0,0,1,0,0,0,0,109,0,0
INN03115,3,0,2,3,1,0,0,1,0,0,0,1,0,0,48,2018,8,18,0,0,0,0,1,0,0,0,177.3,2,0
INN03134,2,0,1,2,0,0,1,0,1,0,0,0,0,0,59,2018,10,31,0,0,0,0,1,0,0,0,60.35,1,0
INN03169,2,0,0,3,1,0,0,0,1,0,0,0,0,0,22,2017,11,19,0,0,0,0,1,0,0,0,95,1,0
INN03176,2,0,1,2,1,0,0,0,0,0,0,1,0,0,75,2018,7,1,0,0,0,0,1,0,0,0,131.4,0,1
INN03193,2,0,0,2,1,0,0,0,1,0,0,0,0,0,263,2018,10,21,0,0,0,0,1,0,0,0,110,0,1
INN03205,2,0,2,1,1,0,0,0,1,0,0,0,0,0,194,2018,10,29,0,0,0,0,1,0,0,0,96.3,2,1
INN03211,1,0,2,2,1,0,0,0,1,0,0,0,0,0,99,2018,7,9,0,0,0,0,1,0,0,0,112.05,0,1
INN03220,1,0,0,2,1,0,0,0,1,0,0,0,0,0,192,2018,6,24,0,0,0,1,0,0,0,0,95,0,0
INN03230,2,0,2,2,1,0,0,0,1,0,0,0,0,0,209,2017,9,6,0,0,0,0,1,0,0,0,89.2,0,1
INN03242,2,0,2,4,0,0,1,0,1,0,0,0,0,0,185,2018,8,28,0,0,0,0,1,0,0,0,61,0,1
INN03253,2,1,1,2,1,0,0,0,1,0,0,0,0,0,9,2018,4,22,0,0,0,0,1,0,0,0,149,0,1
INN03262,2,0,2,4,1,0,0,0,0,0,0,1,0,0,93,2018,5,19,0,0,0,0,1,0,0,0,132.6,1,0
INN03265,1,0,0,2,1,0,0,0,1,0,0,0,0,0,192,2018,6,24,0,0,0,1,0,0,0,0,95,0,0
INN03267,1,0,0,2,0,0,1,0,1,0,0,0,0,0,2,2018,6,14,0,0,0,0,1,0,0,0,104,1,0
INN03291,2,0,2,5,1,0,0,0,0,0,0,1,0,0,208,2018,8,13,0,0,0,0,1,0,0,0,77.51,0,1
INN03299,2,0,1,0,0,0,1,0,1,0,0,0,0,0,40,2018,10,2,0,0,0,0,1,0,0,0,97.2,1,1
INN03302,2,0,0,4,0,0,1,0,1,0,0,0,0,0,8,2017,10,28,0,0,0,0,1,0,0,0,109.25,0,0
INN03321,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2018,2,4,0,0,0,0,1,0,0,0,98.33,0,0
INN03329,2,0,2,3,1,0,0,0,1,0,0,0,0,0,359,2018,10,14,0,0,0,1,0,0,0,0,39,1,0
INN03345,1,0,2,1,1,0,0,0,1,0,0,0,0,0,6,2017,10,11,0,0,0,0,1,0,0,0,97.02,1,0
INN03354,2,0,1,2,1,0,0,0,1,0,0,0,0,0,101,2018,4,4,0,0,0,0,1,0,0,0,80,0,1
INN03361,2,0,2,1,0,0,1,0,1,0,0,0,0,0,10,2018,2,13,0,0,0,0,1,0,0,0,79,0,1
INN03364,1,0,1,5,1,0,0,0,1,0,0,0,0,0,349,2018,10,4,0,0,0,0,1,0,0,0,80,0,1
INN03375,2,1,0,3,0,0,0,0,1,0,0,0,0,0,150,2018,6,16,0,0,0,1,0,0,0,0,90,2,0
INN03379,2,0,0,2,1,0,0,0,1,0,0,0,0,0,11,2017,8,18,0,0,1,0,0,0,0,0,75,0,1
INN03428,2,0,0,4,1,0,0,0,1,0,0,0,0,0,166,2017,9,16,0,0,0,0,1,0,0,0,93.5,0,1
INN03445,2,0,0,1,1,0,0,0,0,0,0,1,0,0,31,2018,3,1,0,0,0,0,1,0,0,0,106.4,1,1
INN03458,2,0,1,1,1,0,0,0,0,0,0,1,0,0,47,2018,6,4,0,0,0,0,1,0,0,0,131.4,0,1
INN03487,2,1,2,4,1,0,0,0,1,0,0,0,0,0,221,2018,12,23,0,0,0,0,1,0,0,0,74.44,0,1
INN03491,2,0,1,2,1,0,0,0,1,0,0,0,0,0,280,2018,9,19,0,0,0,0,1,0,0,0,110,0,1
INN03495,2,0,0,2,1,0,0,0,0,0,0,1,0,0,6,2018,3,17,0,0,0,0,1,0,0,0,124,1,0
INN03514,2,0,2,2,1,0,0,0,1,0,0,0,0,0,65,2018,12,4,0,0,0,1,0,0,0,0,68,1,0
INN03528,2,0,0,1,0,0,1,0,1,0,0,0,0,0,7,2018,3,2,0,0,0,0,1,0,0,0,81,1,0
INN03561,2,0,2,2,1,0,0,0,1,0,0,0,0,0,78,2018,5,14,0,0,0,0,1,0,0,0,119.85,2,0
INN03566,2,0,0,2,0,0,1,0,1,0,0,0,0,0,22,2018,7,6,0,0,0,0,1,0,0,0,139,1,0
INN03590,2,0,2,1,1,0,0,0,0,0,0,0,1,0,142,2018,9,4,0,0,0,1,0,0,0,0,101.15,0,0
INN03608,3,0,0,3,1,0,0,0,1,0,0,0,0,0,12,2017,8,20,0,0,0,0,1,0,0,0,125,2,0
INN03623,2,1,0,3,1,0,0,0,1,0,0,0,0,0,122,2017,7,29,0,0,0,0,1,0,0,0,76.5,1,0
INN03633,2,0,0,3,1,0,0,0,1,0,0,0,0,0,213,2018,6,7,0,0,0,0,1,0,0,0,130,0,1
INN03643,2,0,2,2,1,0,0,0,1,0,0,0,0,0,28,2018,7,8,0,0,0,0,1,0,0,0,143.45,2,0
INN03646,2,0,1,1,1,0,0,0,0,0,0,1,0,0,196,2018,10,8,0,0,0,0,1,0,0,0,122.4,0,1
INN03654,2,0,0,4,0,0,1,0,1,0,0,0,0,0,319,2018,11,29,0,0,0,0,1,0,0,0,63.75,0,1
INN03660,2,0,1,1,1,0,0,0,1,0,0,0,0,0,168,2018,10,1,0,0,0,0,1,0,0,0,127,2,1
INN03669,2,0,1,2,0,0,1,0,1,0,0,0,0,0,178,2018,7,22,0,0,0,0,1,0,0,0,88.5,0,1
INN03682,2,1,1,3,1,0,0,0,1,0,0,0,0,0,40,2018,3,10,0,0,0,0,1,0,0,0,98.1,2,0
INN03693,2,0,0,2,0,0,0,0,1,0,0,0,0,0,377,2018,10,14,0,0,0,0,1,0,0,0,115,1,1
INN03697,2,0,0,2,1,0,0,0,1,0,0,0,0,0,99,2018,3,23,0,0,0,0,1,0,0,0,89.3,1,0
INN03705,1,0,2,4,1,0,0,0,1,0,0,0,0,0,73,2018,3,19,0,0,0,0,1,0,0,0,73.67,0,1
INN03707,2,0,1,0,1,0,0,0,1,0,0,0,0,0,13,2018,3,20,0,0,0,1,0,0,0,0,85,1,0
INN03757,2,0,1,1,1,0,0,0,1,0,0,0,0,0,89,2017,7,27,0,0,0,0,1,0,0,0,76.5,0,1
INN03782,2,0,1,2,1,0,0,0,1,0,0,0,0,0,155,2018,9,2,0,0,0,0,1,0,0,0,126.9,1,1
INN03793,1,0,2,1,0,0,0,0,1,0,0,0,0,0,4,2017,8,1,0,0,0,1,0,0,0,0,36.25,0,0
INN03799,2,0,0,2,0,0,1,0,1,0,0,0,0,0,47,2018,9,9,0,0,0,0,1,0,0,0,125.1,1,0
INN03807,3,0,1,1,1,0,0,0,1,0,0,0,0,0,39,2018,2,8,0,0,0,1,0,0,0,0,98.94,2,0
INN03825,2,0,1,3,1,0,0,0,0,0,0,1,0,0,37,2018,6,20,0,0,0,0,1,0,0,0,113.4,0,1
INN03834,2,0,0,1,0,0,0,0,1,0,0,0,0,0,55,2018,4,6,0,0,0,1,0,0,0,0,104,0,0
INN03849,2,0,0,4,1,0,0,0,1,0,0,0,0,0,71,2018,2,23,0,0,0,0,1,0,0,0,75.95,0,0
INN03890,2,0,2,2,0,0,1,0,1,0,0,0,0,0,56,2018,12,16,0,0,0,0,1,0,0,0,67.32,0,1
INN03896,2,0,1,3,0,0,1,0,1,0,0,0,0,0,97,2017,12,28,0,0,0,0,1,0,0,0,53.38,0,0
INN03905,2,0,2,0,1,0,0,0,1,0,0,0,0,0,167,2018,7,3,0,0,0,0,1,0,0,0,77.03,0,1
INN03908,2,0,1,2,1,0,0,0,1,0,0,0,0,0,67,2018,12,2,0,0,0,1,0,0,0,0,75,0,0
INN03909,2,0,0,2,1,0,0,0,1,0,0,0,0,0,8,2018,3,18,0,0,0,0,1,0,0,0,125,1,0
INN03952,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2018,4,4,0,0,0,0,1,0,0,0,101,2,0
INN03959,2,0,0,2,1,0,0,0,1,0,0,0,0,0,7,2017,8,19,0,0,1,0,0,0,0,0,65,0,0
INN03980,2,0,0,2,1,0,0,0,1,0,0,0,0,0,56,2018,11,11,0,0,0,0,1,0,0,0,97.2,0,0
INN03992,1,0,1,0,1,0,0,0,1,0,0,0,0,0,164,2018,10,16,0,0,0,0,1,0,0,0,115,0,1
INN04001,2,0,0,4,1,0,0,0,1,0,0,0,0,0,44,2018,9,20,0,0,0,0,1,0,0,0,101.52,0,0
INN04008,2,0,2,2,1,0,0,0,1,0,0,0,0,0,47,2018,1,30,0,0,0,0,1,0,0,0,55.24,0,0
INN04016,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2018,5,2,0,0,1,0,0,1,0,5,65,0,0
INN04017,2,1,0,2,1,0,0,0,1,0,0,0,0,0,70,2018,12,9,0,0,0,1,0,0,0,0,80.33,0,0
INN04035,3,0,0,2,1,0,0,0,0,0,0,1,0,0,24,2018,7,26,0,0,0,0,1,0,0,0,187,0,1
INN04038,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2,2018,5,4,0,0,1,0,0,1,1,5,67,1,0
INN04046,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2018,10,13,0,0,0,1,0,0,0,0,109.65,0,0
INN04049,2,0,0,4,1,0,0,0,1,0,0,0,0,0,140,2018,6,15,0,0,0,1,0,0,0,0,80.75,0,0
INN04051,3,0,2,1,1,0,0,0,0,0,0,1,0,0,49,2018,10,15,0,0,0,0,1,0,0,0,158.4,1,1
INN04062,2,0,0,1,1,0,0,0,1,0,0,0,0,0,56,2018,6,8,0,0,0,1,0,0,0,0,120,0,0
INN04063,2,0,0,2,1,0,0,0,1,0,0,0,0,0,5,2018,7,5,0,0,0,0,1,0,0,0,149,1,0
INN04081,2,1,1,3,1,0,0,0,1,0,0,0,0,0,235,2018,10,27,0,0,0,0,1,0,0,0,106.25,0,1
INN04085,2,1,0,3,1,0,0,0,1,0,0,0,0,0,38,2018,3,24,0,0,0,0,1,0,0,0,133.8,0,1
INN04099,3,0,0,4,1,0,0,0,0,0,0,0,0,1,31,2018,9,7,0,0,0,0,1,0,0,0,152.81,1,1
INN04101,2,0,0,2,0,0,1,0,1,0,0,0,0,0,86,2018,8,12,0,0,0,0,1,0,0,0,107.1,1,0
INN04111,2,0,1,1,1,0,0,0,0,0,0,1,0,0,6,2018,5,9,0,0,0,0,1,0,0,0,126,1,0
INN04114,2,0,2,4,0,0,1,0,1,0,0,0,0,0,133,2018,12,22,0,0,0,0,1,0,0,0,74.8,2,1
INN04115,1,0,0,2,0,0,0,0,1,0,0,0,0,0,256,2018,6,15,0,0,0,1,0,0,0,0,90,0,0
INN04117,2,0,0,2,0,0,0,0,1,0,0,0,0,0,102,2017,10,16,0,0,0,0,1,0,0,0,101.5,0,1
INN04134,2,1,0,4,1,0,0,0,1,0,0,0,0,0,16,2018,2,17,0,0,0,0,1,0,0,0,109,2,0
INN04139,3,0,1,2,1,0,0,0,0,0,0,1,0,0,250,2018,10,24,0,0,0,0,1,0,0,0,128.7,1,1
INN04140,3,0,0,3,1,0,0,0,0,0,0,1,0,0,63,2018,6,8,0,0,0,0,1,0,0,0,159.3,0,1
INN04144,3,0,2,5,1,0,0,0,0,0,0,1,0,0,72,2018,10,31,0,0,0,0,1,0,0,0,126.64,0,1
INN04160,2,0,0,3,1,0,0,0,1,0,0,0,0,0,259,2018,5,5,0,0,0,0,1,0,0,0,90,0,1
INN04169,3,0,2,8,1,0,0,0,0,0,0,1,0,0,39,2018,12,8,0,0,0,0,1,0,0,0,130.9,2,0
INN04191,2,0,1,2,1,0,0,0,1,0,0,0,0,0,5,2017,10,19,0,0,0,1,0,0,0,0,90,0,0
INN04203,2,0,2,1,0,0,0,0,1,0,0,0,0,0,220,2018,9,17,0,0,0,0,1,0,0,0,156,1,1
INN04234,2,0,1,3,1,0,0,0,1,0,0,0,0,0,180,2018,10,10,0,0,0,0,1,0,0,0,113.4,0,1
INN04244,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2018,8,1,0,0,0,0,1,0,0,0,90,1,0
INN04270,2,0,2,5,1,0,0,0,1,0,0,0,0,0,299,2018,9,17,0,0,0,0,1,0,0,0,100.3,0,1
INN04274,2,0,1,2,0,0,1,0,1,0,0,0,0,0,47,2018,2,26,0,0,0,0,1,0,0,0,72.5,0,0
INN04313,2,0,0,2,1,0,0,0,1,0,0,0,0,0,124,2018,4,29,0,0,0,0,1,0,0,0,96.3,0,1
INN04322,1,0,2,1,1,0,0,1,1,0,0,0,0,0,18,2018,12,11,0,0,1,0,0,1,0,3,67,0,0
INN04324,2,1,1,2,1,0,0,1,1,0,0,0,0,0,118,2018,8,15,0,0,0,0,1,0,0,0,139.5,1,0
INN04334,1,0,0,2,1,0,0,0,1,0,0,0,0,0,188,2018,6,15,0,0,0,0,1,0,0,0,130,0,1
INN04358,1,0,0,2,1,0,0,0,1,0,0,0,0,0,188,2018,6,15,0,0,0,0,1,0,0,0,130,0,1
INN04373,2,0,0,1,0,0,1,0,1,0,0,0,0,0,156,2018,8,11,0,0,0,0,1,0,0,0,103.5,0,1
INN04394,2,0,2,3,1,0,0,0,0,0,0,1,0,0,93,2017,12,27,0,0,0,1,0,0,0,0,60,0,0
INN04411,2,0,2,1,0,0,1,0,1,0,0,0,0,0,145,2018,10,8,0,0,0,0,1,0,0,0,108,1,1
INN04420,1,0,1,0,1,0,0,0,1,0,0,0,0,0,10,2018,10,10,0,0,1,0,0,0,0,0,89,0,0
INN04442,1,0,0,2,1,0,0,0,1,0,0,0,0,0,119,2018,4,15,0,0,0,0,1,0,0,0,90.9,0,1
INN04463,1,0,0,2,0,0,0,0,0,0,0,1,0,0,80,2017,10,9,0,0,0,1,0,0,0,0,108,0,0
INN04469,2,0,1,3,1,0,0,0,1,0,0,0,0,0,285,2018,10,3,0,0,0,0,1,0,0,0,100,0,1
INN04478,3,0,2,1,1,0,0,0,0,0,0,1,0,0,91,2018,8,6,0,0,0,0,1,0,0,0,152.1,0,0
INN04483,2,0,0,2,1,0,0,0,1,0,0,0,0,0,5,2018,5,24,0,0,1,0,0,0,0,0,110,0,0
INN04496,3,0,0,4,1,0,0,0,1,0,0,0,0,0,38,2018,4,12,0,0,0,0,1,0,0,0,139.95,2,0
INN04497,2,0,2,6,0,0,1,0,1,0,0,0,0,0,172,2018,7,23,0,0,0,0,1,0,0,0,89.25,1,1
INN04525,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2018,9,29,0,0,0,0,1,0,0,0,106.2,1,0
INN04535,2,0,0,1,1,0,0,0,1,0,0,0,0,0,72,2018,4,16,0,0,0,0,1,0,0,0,105.3,0,1
INN04562,2,0,0,3,1,0,0,0,1,0,0,0,0,0,2,2018,6,2,0,0,0,0,1,0,0,0,12,0,0
INN04583,2,0,1,1,0,0,0,0,1,0,0,0,0,0,247,2018,6,6,0,0,0,0,1,0,0,0,115,0,1
INN04584,2,0,1,5,1,0,0,0,0,0,0,1,0,0,79,2018,4,4,0,0,0,0,1,0,0,0,96.62,1,1
INN04589,1,0,0,1,1,0,0,0,1,0,0,0,0,0,86,2018,11,30,0,0,0,0,1,0,0,0,88.2,1,0
INN04595,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,8,24,0,0,0,0,1,0,0,0,136.44,1,0
INN04601,3,0,0,3,1,0,0,0,0,0,0,1,0,0,26,2018,6,16,0,0,0,0,1,0,0,0,177,2,0
INN04618,2,0,0,2,1,0,0,0,1,0,0,0,0,0,21,2017,11,5,0,0,0,0,1,0,0,0,76,0,0
INN04622,2,0,0,4,1,0,0,0,1,0,0,0,0,0,4,2017,9,8,0,0,0,0,1,0,0,0,124,1,0
INN04640,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2,2018,9,30,0,0,0,0,1,0,0,0,205,2,0
INN04643,1,0,1,0,1,0,0,0,0,0,0,1,0,0,11,2018,4,10,0,0,1,0,0,0,0,0,90,1,0
INN04652,3,0,2,2,1,0,0,0,1,0,0,0,0,0,31,2017,10,24,0,0,0,0,1,0,0,0,120.42,1,0
INN04663,2,0,2,3,1,0,0,0,1,0,0,0,0,0,22,2017,9,4,0,0,0,0,1,0,0,0,75.6,0,0
INN04669,2,0,2,1,0,0,0,0,1,0,0,0,0,0,7,2017,12,26,0,0,0,1,0,0,0,0,98.6,2,0
INN04673,1,0,0,3,1,0,0,0,0,0,0,1,0,0,40,2018,3,1,0,0,0,0,1,0,0,0,88.5,0,1
INN04685,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2017,8,23,0,0,0,0,1,0,0,0,98,0,0
INN04692,2,0,1,1,1,0,0,0,1,0,0,0,0,0,38,2018,12,5,0,1,0,0,0,0,0,0,0,1,0
INN04711,3,0,0,1,1,0,0,0,0,0,0,0,1,0,12,2018,8,30,0,0,0,1,0,0,0,0,138,0,0
INN04716,2,0,2,1,1,0,0,0,1,0,0,0,0,0,15,2018,5,7,0,0,0,0,1,0,0,0,93.17,0,0
INN04718,2,0,0,2,1,0,0,0,1,0,0,0,0,0,317,2018,9,15,0,0,0,0,1,0,0,0,120,0,1
INN04736,2,0,0,5,1,0,0,0,1,0,0,0,0,0,129,2018,8,9,0,0,0,0,1,0,0,0,83.61,2,0
INN04748,1,0,2,4,1,0,0,0,1,0,0,0,0,0,69,2018,6,12,0,0,0,0,1,0,0,0,120,0,1
INN04763,2,0,1,1,0,0,1,0,1,0,0,0,0,0,145,2018,8,1,0,0,0,0,1,0,0,0,94.5,0,0
INN04766,0,2,1,3,1,0,0,0,0,1,0,0,0,0,147,2018,4,4,0,0,0,0,1,0,0,0,6,1,0
INN04779,2,0,0,1,1,0,0,1,1,0,0,0,0,0,20,2018,8,5,0,0,0,0,1,0,0,0,12,1,0
INN04782,1,0,0,3,1,0,0,0,1,0,0,0,0,0,166,2018,11,1,0,0,0,0,1,0,0,0,110,0,1
INN04787,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,2018,9,26,0,0,0,0,1,0,0,0,195,0,0
INN04801,2,0,0,4,0,0,1,0,1,0,0,0,0,0,15,2018,12,28,0,0,0,0,1,0,0,0,102,2,0
INN04816,0,2,0,2,1,0,0,0,0,1,0,0,0,0,195,2018,12,2,0,0,0,0,1,0,0,0,71.22,0,1
INN04827,2,0,2,1,1,0,0,0,1,0,0,0,0,0,76,2018,6,19,0,0,0,0,1,0,0,0,126.9,2,0
INN04830,2,0,1,4,0,0,1,0,0,0,0,1,0,0,56,2017,12,30,0,0,0,0,1,0,0,0,105.75,2,0
INN04836,2,0,0,3,1,0,0,0,1,0,0,0,0,0,44,2018,2,17,0,0,0,1,0,0,0,0,75,0,0
INN04848,2,0,0,2,0,0,0,0,1,0,0,0,0,0,39,2017,8,14,0,0,0,1,0,0,0,0,109,0,0
INN04849,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2018,4,16,0,0,0,0,1,0,0,0,77.77,1,0
INN04858,2,0,0,1,1,0,0,0,1,0,0,0,0,0,105,2018,4,6,0,0,0,0,1,0,0,0,75,0,1
INN04862,3,0,2,5,1,0,0,0,1,0,0,0,0,0,120,2018,9,11,0,0,0,0,1,0,0,0,129.81,1,0
INN04873,2,0,3,8,1,0,0,0,0,0,0,1,0,0,57,2018,8,29,0,0,0,0,1,0,0,0,123.55,0,1
INN04881,1,0,0,1,1,0,0,0,1,0,0,0,0,0,99,2018,2,19,0,0,1,0,0,0,0,0,81,0,0
INN04900,0,2,0,3,1,0,0,0,0,1,0,0,0,0,123,2018,3,30,0,0,0,0,1,0,0,0,89.92,0,1
INN04914,2,0,0,1,0,0,1,0,1,0,0,0,0,0,20,2018,11,4,0,0,0,0,1,0,0,0,100,0,1
INN04921,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2018,12,16,0,0,0,1,0,0,0,0,70,0,0
INN04928,2,0,0,1,0,0,1,0,1,0,0,0,0,0,18,2017,9,15,0,0,0,1,0,0,0,0,76.8,0,0
INN04939,2,0,1,2,1,0,0,0,0,0,0,1,0,0,9,2018,8,26,0,0,0,0,1,0,0,0,151.67,1,1
INN04948,2,0,4,10,1,0,0,0,1,0,0,0,0,0,171,2018,7,20,0,0,0,0,1,0,0,0,104.39,1,1
INN04963,2,0,2,2,1,0,0,0,1,0,0,0,0,0,106,2017,12,4,0,0,0,0,1,0,0,0,72.25,2,1
INN04969,2,1,1,0,1,0,0,0,1,0,0,0,0,0,3,2017,8,23,0,0,0,0,1,0,0,0,90,3,0
INN04975,2,0,2,3,1,0,0,0,0,0,0,1,0,0,35,2018,9,25,0,0,0,0,1,0,0,0,137.34,2,0
INN05018,2,0,0,4,1,0,0,0,0,0,0,1,0,0,42,2018,11,2,0,0,0,0,1,0,0,0,73.37,1,0
INN05062,2,0,0,3,1,0,0,0,1,0,0,0,0,0,183,2018,9,8,0,0,0,0,1,0,0,0,110,0,1
INN05069,2,0,1,2,1,0,0,0,1,0,0,0,0,0,84,2018,4,1,0,0,0,0,1,0,0,0,87.3,1,0
INN05091,2,0,1,1,1,0,0,0,0,0,0,1,0,0,10,2018,4,23,0,0,0,0,1,0,0,0,146,1,1
INN05093,1,0,0,4,1,0,0,0,1,0,0,0,0,0,92,2017,10,7,0,0,0,1,0,0,0,0,65,0,0
INN05096,2,0,0,3,1,0,0,0,1,0,0,0,0,0,304,2018,11,3,0,0,0,0,1,0,0,0,89,0,1
INN05099,2,0,1,3,0,0,1,0,1,0,0,0,0,0,7,2018,6,20,0,0,0,1,0,0,0,0,72.25,0,0
INN05128,3,0,2,1,1,0,0,0,1,0,0,0,0,0,144,2018,7,23,0,0,0,0,1,0,0,0,137.7,0,1
INN05147,2,0,0,3,1,0,0,0,1,0,0,0,0,0,92,2017,11,26,0,0,0,0,1,0,0,0,72.25,1,1
INN05197,2,0,1,2,1,0,0,0,1,0,0,0,0,0,290,2018,6,17,0,0,0,0,1,0,0,0,72,0,1
INN05201,2,0,2,2,1,0,0,0,1,0,0,0,0,0,78,2018,2,20,0,0,0,1,0,0,0,0,60,1,0
INN05205,2,0,0,4,0,0,1,0,1,0,0,0,0,0,23,2018,8,31,0,0,0,0,1,0,0,0,110,2,0
INN05222,1,0,3,7,1,0,0,0,1,0,0,0,0,0,0,2017,11,30,0,0,0,0,1,1,0,1,69,1,0
INN05239,2,0,0,3,1,0,0,0,1,0,0,0,0,0,144,2018,9,22,0,0,0,0,1,0,0,0,129.6,1,0
